2023-01-08 22:30:30,115 INFO    StreamThr :21876 [internal.py:wandb_internal():87] W&B internal server running at pid: 21876, started at: 2023-01-08 22:30:30.115303
2023-01-08 22:30:30,123 DEBUG   HandlerThread:21876 [handler.py:handle_request():139] handle_request: status
2023-01-08 22:30:30,131 DEBUG   SenderThread:21876 [sender.py:send_request():317] send_request: status
2023-01-08 22:30:30,131 DEBUG   SenderThread:21876 [sender.py:send():303] send: header
2023-01-08 22:30:30,131 INFO    WriterThread:21876 [datastore.py:open_for_write():75] open: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223030-x8tj9bal\run-x8tj9bal.wandb
2023-01-08 22:30:30,179 DEBUG   SenderThread:21876 [sender.py:send():303] send: run
2023-01-08 22:30:30,917 DEBUG   HandlerThread:21876 [handler.py:handle_request():139] handle_request: check_version
2023-01-08 22:30:30,925 INFO    SenderThread:21876 [dir_watcher.py:__init__():216] watching files in: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223030-x8tj9bal\files
2023-01-08 22:30:30,925 INFO    SenderThread:21876 [sender.py:_start_run_threads():928] run started: x8tj9bal with start time 1673213430.115302
2023-01-08 22:30:30,925 DEBUG   SenderThread:21876 [sender.py:send():303] send: summary
2023-01-08 22:30:30,925 INFO    SenderThread:21876 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-01-08 22:30:30,925 DEBUG   SenderThread:21876 [sender.py:send_request():317] send_request: check_version
2023-01-08 22:30:31,093 DEBUG   HandlerThread:21876 [handler.py:handle_request():139] handle_request: run_start
2023-01-08 22:30:31,109 DEBUG   HandlerThread:21876 [system_info.py:__init__():31] System info init
2023-01-08 22:30:31,109 DEBUG   HandlerThread:21876 [system_info.py:__init__():46] System info init done
2023-01-08 22:30:31,109 INFO    HandlerThread:21876 [system_monitor.py:start():150] Starting system monitor
2023-01-08 22:30:31,109 INFO    HandlerThread:21876 [system_monitor.py:probe():171] Collecting system info
2023-01-08 22:30:31,117 INFO    SystemMonitor:21876 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-08 22:30:31,117 DEBUG   HandlerThread:21876 [system_info.py:probe():195] Probing system
2023-01-08 22:30:31,117 INFO    SystemMonitor:21876 [interfaces.py:start():168] Started cpu
2023-01-08 22:30:31,125 INFO    SystemMonitor:21876 [interfaces.py:start():168] Started disk
2023-01-08 22:30:31,133 INFO    SystemMonitor:21876 [interfaces.py:start():168] Started memory
2023-01-08 22:30:31,133 DEBUG   HandlerThread:21876 [system_info.py:_probe_git():180] Probing git
2023-01-08 22:30:31,133 INFO    SystemMonitor:21876 [interfaces.py:start():168] Started network
2023-01-08 22:30:31,245 DEBUG   HandlerThread:21876 [system_info.py:_probe_git():188] Probing git done
2023-01-08 22:30:31,245 DEBUG   HandlerThread:21876 [system_info.py:probe():241] Probing system done
