2023-01-08 22:31:18,455 INFO    StreamThr :22296 [internal.py:wandb_internal():87] W&B internal server running at pid: 22296, started at: 2023-01-08 22:31:18.455005
2023-01-08 22:31:18,462 DEBUG   HandlerThread:22296 [handler.py:handle_request():139] handle_request: status
2023-01-08 22:31:18,462 DEBUG   SenderThread:22296 [sender.py:send_request():317] send_request: status
2023-01-08 22:31:18,470 DEBUG   SenderThread:22296 [sender.py:send():303] send: header
2023-01-08 22:31:18,470 INFO    WriterThread:22296 [datastore.py:open_for_write():75] open: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\run-tgqruhdj.wandb
2023-01-08 22:31:18,519 DEBUG   SenderThread:22296 [sender.py:send():303] send: run
2023-01-08 22:31:19,353 DEBUG   HandlerThread:22296 [handler.py:handle_request():139] handle_request: check_version
2023-01-08 22:31:19,353 INFO    SenderThread:22296 [dir_watcher.py:__init__():216] watching files in: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files
2023-01-08 22:31:19,361 INFO    SenderThread:22296 [sender.py:_start_run_threads():928] run started: tgqruhdj with start time 1673213478.455005
2023-01-08 22:31:19,361 DEBUG   SenderThread:22296 [sender.py:send():303] send: summary
2023-01-08 22:31:19,361 INFO    SenderThread:22296 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-01-08 22:31:19,364 DEBUG   SenderThread:22296 [sender.py:send_request():317] send_request: check_version
2023-01-08 22:31:19,680 DEBUG   HandlerThread:22296 [handler.py:handle_request():139] handle_request: run_start
2023-01-08 22:31:19,696 DEBUG   HandlerThread:22296 [system_info.py:__init__():31] System info init
2023-01-08 22:31:19,696 DEBUG   HandlerThread:22296 [system_info.py:__init__():46] System info init done
2023-01-08 22:31:19,696 INFO    HandlerThread:22296 [system_monitor.py:start():150] Starting system monitor
2023-01-08 22:31:19,696 INFO    HandlerThread:22296 [system_monitor.py:probe():171] Collecting system info
2023-01-08 22:31:19,696 INFO    SystemMonitor:22296 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-08 22:31:19,696 DEBUG   HandlerThread:22296 [system_info.py:probe():195] Probing system
2023-01-08 22:31:19,704 INFO    SystemMonitor:22296 [interfaces.py:start():168] Started cpu
2023-01-08 22:31:19,712 INFO    SystemMonitor:22296 [interfaces.py:start():168] Started disk
2023-01-08 22:31:19,712 INFO    SystemMonitor:22296 [interfaces.py:start():168] Started memory
2023-01-08 22:31:19,712 DEBUG   HandlerThread:22296 [system_info.py:_probe_git():180] Probing git
2023-01-08 22:31:19,728 INFO    SystemMonitor:22296 [interfaces.py:start():168] Started network
2023-01-08 22:31:19,834 DEBUG   HandlerThread:22296 [system_info.py:_probe_git():188] Probing git done
2023-01-08 22:31:19,834 DEBUG   HandlerThread:22296 [system_info.py:probe():241] Probing system done
2023-01-08 22:31:19,834 DEBUG   HandlerThread:22296 [system_monitor.py:probe():180] {'os': 'Windows-10-10.0.19044-SP0', 'python': '3.8.10', 'heartbeatAt': '2023-01-08T21:31:19.696837', 'startedAt': '2023-01-08T21:31:18.416954', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\thorl\\Documents\\DTU\\JAN23\\dtu_MLops_answers\\S4\\M13\\main.py', 'codePath': 'S4\\M13\\main.py', 'git': {'remote': 'https://github.com/thorlrsn/dtu_MLops_answers', 'commit': '747183f662b6efba1d61f6928b0c5986aa61c0a5'}, 'email': 'thorlarsen96@gmail.com', 'root': 'C:/Users/thorl/Documents/DTU/JAN23/dtu_MLops_answers', 'host': 'LAPTOP-GGIBG9FB', 'username': 'thorl', 'executable': 'C:\\Users\\thorl\\AppData\\Local\\Microsoft\\WindowsApps\\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3301.0, 'min': 0.0, 'max': 3301.0}, 'cpu_freq_per_core': [{'current': 3301.0, 'min': 0.0, 'max': 3301.0}], 'disk': {'total': 358.50487899780273, 'used': 284.1096534729004}, 'memory': {'total': 13.865959167480469}}
2023-01-08 22:31:19,834 INFO    HandlerThread:22296 [system_monitor.py:probe():181] Finished collecting system info
2023-01-08 22:31:19,834 INFO    HandlerThread:22296 [system_monitor.py:probe():184] Publishing system info
2023-01-08 22:31:19,834 DEBUG   HandlerThread:22296 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-01-08 22:31:19,834 DEBUG   HandlerThread:22296 [system_info.py:_save_pip():67] Saving pip packages done
2023-01-08 22:31:19,834 INFO    HandlerThread:22296 [system_monitor.py:probe():186] Finished publishing system info
2023-01-08 22:31:20,186 DEBUG   SenderThread:22296 [sender.py:send():303] send: files
2023-01-08 22:31:20,186 INFO    SenderThread:22296 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2023-01-08 22:31:20,210 DEBUG   HandlerThread:22296 [handler.py:handle_request():139] handle_request: stop_status
2023-01-08 22:31:20,210 DEBUG   SenderThread:22296 [sender.py:send_request():317] send_request: stop_status
2023-01-08 22:31:20,354 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\wandb-metadata.json
2023-01-08 22:31:20,354 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\requirements.txt
2023-01-08 22:31:20,354 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\wandb-summary.json
2023-01-08 22:31:20,492 DEBUG   SenderThread:22296 [sender.py:send():303] send: telemetry
2023-01-08 22:31:20,965 INFO    Thread-28 :22296 [upload_job.py:push():143] Uploaded file C:\Users\thorl\AppData\Local\Temp\tmpq1i7uip8wandb\1oq74v9g-wandb-metadata.json
2023-01-08 22:31:23,373 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\output.log
2023-01-08 22:31:25,384 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\output.log
2023-01-08 22:31:27,385 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\output.log
2023-01-08 22:31:29,390 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\output.log
2023-01-08 22:31:31,406 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\output.log
2023-01-08 22:31:33,412 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\output.log
2023-01-08 22:31:35,428 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\output.log
2023-01-08 22:31:35,515 DEBUG   HandlerThread:22296 [handler.py:handle_request():139] handle_request: stop_status
2023-01-08 22:31:35,515 DEBUG   SenderThread:22296 [sender.py:send_request():317] send_request: stop_status
2023-01-08 22:31:37,438 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\output.log
2023-01-08 22:31:39,455 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\output.log
2023-01-08 22:31:43,494 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\output.log
2023-01-08 22:31:44,320 DEBUG   HandlerThread:22296 [handler.py:handle_request():139] handle_request: log_artifact
2023-01-08 22:31:44,320 DEBUG   SenderThread:22296 [sender.py:send_request():317] send_request: log_artifact
2023-01-08 22:31:44,352 DEBUG   HandlerThread:22296 [handler.py:handle_request():139] handle_request: partial_history
2023-01-08 22:31:44,502 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\media\table\Preditions_0_912dc0b7f126c5dc5266.table.json
2023-01-08 22:31:44,502 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\media
2023-01-08 22:31:44,502 INFO    Thread-23 :22296 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_223118-tgqruhdj\files\media\table
2023-01-08 22:31:45,382 DEBUG   HandlerThread:22296 [handler.py:handle_request():139] handle_request: poll_exit
2023-01-08 22:31:47,528 INFO    Thread-36 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\1a\083fddb77c61478fa5365ec284f828
2023-01-08 22:31:47,632 INFO    Thread-41 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\20\d927d4dd485af87f61d810dd137062
2023-01-08 22:31:47,712 INFO    Thread-48 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\39\1533dc29f30199bf39344edffd9100
2023-01-08 22:31:47,720 INFO    Thread-81 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\b8\7b33c4a9c637c4098ab9a5ed184124
2023-01-08 22:31:47,720 INFO    Thread-80 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\ae\2b65b1cac5596c87e34d15d20f7f23
2023-01-08 22:31:47,720 INFO    Thread-47 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\31\d48d1585e6d1982f4386d043ef8a98
2023-01-08 22:31:47,736 INFO    Thread-45 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\2c\b1ed64089e6a38bfc165fb7b3dfd66
2023-01-08 22:31:47,736 INFO    Thread-60 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\62\3809e6fcc2d1cf42e98cb56e804b0a
2023-01-08 22:31:47,744 INFO    Thread-62 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\67\b5624b075fedb71d55d2ad67444faa
2023-01-08 22:31:47,752 INFO    Thread-65 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\70\54e556725165ee3855e14664e5e692
2023-01-08 22:31:47,760 INFO    Thread-66 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\71\ef4882c60afc14b56edaca968f5a2d
2023-01-08 22:31:47,800 INFO    Thread-72 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\7b\0c6132669eb470c3ce72c240450c74
2023-01-08 22:31:47,832 INFO    Thread-51 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\3c\c59f5b6b72d8e59ea841c20c0ba314
2023-01-08 22:31:47,849 INFO    Thread-77 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\9c\11b434ae942ed2e657ec29db55c575
2023-01-08 22:31:47,849 INFO    Thread-49 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\39\3c55e52031b81c0ea4b930babfa2bd
2023-01-08 22:31:47,857 INFO    Thread-68 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\73\d676354da7a2cd80ea23a8ec113a1d
2023-01-08 22:31:47,857 INFO    Thread-38 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\1b\8bb73fd8179c08d8a26eaa29f5c2b2
2023-01-08 22:31:47,857 INFO    Thread-90 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\ce\df07077272695284d00ba6d923ac02
2023-01-08 22:31:47,881 INFO    Thread-57 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\51\e0ab78fbb81b31eeb218ea862dbb4b
2023-01-08 22:31:47,881 INFO    Thread-93 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\d2\46da78434b3be2a36c09316219b093
2023-01-08 22:31:47,889 INFO    Thread-86 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\c6\10c682157787aa908ddca326c5419b
2023-01-08 22:31:47,905 INFO    Thread-33 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\0d\88bd7f907faa67c7f9ff7567e02e0b
2023-01-08 22:31:47,913 INFO    Thread-61 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\63\03291b671b7100d9298a5b4f427ddd
2023-01-08 22:31:47,913 INFO    Thread-84 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\c0\85fb975f19a030cfb35c19d5b772e1
2023-01-08 22:31:47,921 INFO    Thread-73 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\85\3ffc0b971e48a7806376f2e71078d0
2023-01-08 22:31:47,929 INFO    Thread-56 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\4c\241e75417b6a211e1199c6ed00da13
2023-01-08 22:31:47,929 INFO    Thread-39 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\1c\e624947a5a7101cdf0cc2e99672b7d
2023-01-08 22:31:47,929 INFO    Thread-70 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\79\9d051bd3fc0c57e2fa2d943bb7ef8b
2023-01-08 22:31:47,929 INFO    Thread-54 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\45\33e22b27b7c915d2e0f6b73353750a
2023-01-08 22:31:47,929 INFO    Thread-59 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\59\d7c15f7e973b79e8c24c95b43c3a26
2023-01-08 22:31:47,929 INFO    Thread-43 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\29\1d74729f1d35e69357e87cae495210
2023-01-08 22:31:47,929 INFO    Thread-35 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\10\8e4b6d9d9452ce7f528a7760d9926b
2023-01-08 22:31:47,937 INFO    Thread-74 :22296 [upload_job.py:push():101] Uploaded file C:\Users\thorl\.cache\wandb\artifacts\obj\md5\8c\69be849c8ff42cba8c0d14e12ee259
