2023-01-08 22:29:46,504 INFO    StreamThr :1388 [internal.py:wandb_internal():87] W&B internal server running at pid: 1388, started at: 2023-01-08 22:29:46.496974
2023-01-08 22:29:46,512 DEBUG   HandlerThread:1388 [handler.py:handle_request():139] handle_request: status
2023-01-08 22:29:46,512 DEBUG   SenderThread:1388 [sender.py:send_request():317] send_request: status
2023-01-08 22:29:46,520 INFO    WriterThread:1388 [datastore.py:open_for_write():75] open: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_222946-fj0aze79\run-fj0aze79.wandb
2023-01-08 22:29:46,520 DEBUG   SenderThread:1388 [sender.py:send():303] send: header
2023-01-08 22:29:46,576 DEBUG   SenderThread:1388 [sender.py:send():303] send: run
2023-01-08 22:29:47,295 DEBUG   HandlerThread:1388 [handler.py:handle_request():139] handle_request: check_version
2023-01-08 22:29:47,303 INFO    SenderThread:1388 [dir_watcher.py:__init__():216] watching files in: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_222946-fj0aze79\files
2023-01-08 22:29:47,303 INFO    SenderThread:1388 [sender.py:_start_run_threads():928] run started: fj0aze79 with start time 1673213386.496974
2023-01-08 22:29:47,303 DEBUG   SenderThread:1388 [sender.py:send():303] send: summary
2023-01-08 22:29:47,303 INFO    SenderThread:1388 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-01-08 22:29:47,303 DEBUG   SenderThread:1388 [sender.py:send_request():317] send_request: check_version
2023-01-08 22:29:47,592 DEBUG   HandlerThread:1388 [handler.py:handle_request():139] handle_request: run_start
2023-01-08 22:29:47,608 DEBUG   HandlerThread:1388 [system_info.py:__init__():31] System info init
2023-01-08 22:29:47,608 DEBUG   HandlerThread:1388 [system_info.py:__init__():46] System info init done
2023-01-08 22:29:47,608 INFO    HandlerThread:1388 [system_monitor.py:start():150] Starting system monitor
2023-01-08 22:29:47,616 INFO    HandlerThread:1388 [system_monitor.py:probe():171] Collecting system info
2023-01-08 22:29:47,616 INFO    SystemMonitor:1388 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-08 22:29:47,616 DEBUG   HandlerThread:1388 [system_info.py:probe():195] Probing system
2023-01-08 22:29:47,616 INFO    SystemMonitor:1388 [interfaces.py:start():168] Started cpu
2023-01-08 22:29:47,624 INFO    SystemMonitor:1388 [interfaces.py:start():168] Started disk
2023-01-08 22:29:47,632 INFO    SystemMonitor:1388 [interfaces.py:start():168] Started memory
2023-01-08 22:29:47,632 DEBUG   HandlerThread:1388 [system_info.py:_probe_git():180] Probing git
2023-01-08 22:29:47,632 INFO    SystemMonitor:1388 [interfaces.py:start():168] Started network
2023-01-08 22:29:47,752 DEBUG   HandlerThread:1388 [system_info.py:_probe_git():188] Probing git done
2023-01-08 22:29:47,752 DEBUG   HandlerThread:1388 [system_info.py:probe():241] Probing system done
2023-01-08 22:29:47,752 DEBUG   HandlerThread:1388 [system_monitor.py:probe():180] {'os': 'Windows-10-10.0.19044-SP0', 'python': '3.8.10', 'heartbeatAt': '2023-01-08T21:29:47.616071', 'startedAt': '2023-01-08T21:29:46.463863', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\thorl\\Documents\\DTU\\JAN23\\dtu_MLops_answers\\S4\\M13\\main.py', 'codePath': 'S4\\M13\\main.py', 'git': {'remote': 'https://github.com/thorlrsn/dtu_MLops_answers', 'commit': '747183f662b6efba1d61f6928b0c5986aa61c0a5'}, 'email': 'thorlarsen96@gmail.com', 'root': 'C:/Users/thorl/Documents/DTU/JAN23/dtu_MLops_answers', 'host': 'LAPTOP-GGIBG9FB', 'username': 'thorl', 'executable': 'C:\\Users\\thorl\\AppData\\Local\\Microsoft\\WindowsApps\\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3301.0, 'min': 0.0, 'max': 3301.0}, 'cpu_freq_per_core': [{'current': 3301.0, 'min': 0.0, 'max': 3301.0}], 'disk': {'total': 358.50487899780273, 'used': 284.1102104187012}, 'memory': {'total': 13.865959167480469}}
2023-01-08 22:29:47,752 INFO    HandlerThread:1388 [system_monitor.py:probe():181] Finished collecting system info
2023-01-08 22:29:47,752 INFO    HandlerThread:1388 [system_monitor.py:probe():184] Publishing system info
2023-01-08 22:29:47,752 DEBUG   HandlerThread:1388 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-01-08 22:29:47,752 DEBUG   HandlerThread:1388 [system_info.py:_save_pip():67] Saving pip packages done
2023-01-08 22:29:47,758 INFO    HandlerThread:1388 [system_monitor.py:probe():186] Finished publishing system info
2023-01-08 22:29:48,093 DEBUG   SenderThread:1388 [sender.py:send():303] send: files
2023-01-08 22:29:48,093 INFO    SenderThread:1388 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2023-01-08 22:29:48,119 DEBUG   HandlerThread:1388 [handler.py:handle_request():139] handle_request: stop_status
2023-01-08 22:29:48,119 DEBUG   SenderThread:1388 [sender.py:send_request():317] send_request: stop_status
2023-01-08 22:29:48,321 INFO    Thread-23 :1388 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_222946-fj0aze79\files\wandb-metadata.json
2023-01-08 22:29:48,321 INFO    Thread-23 :1388 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_222946-fj0aze79\files\requirements.txt
2023-01-08 22:29:48,321 INFO    Thread-23 :1388 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\thorl\Documents\DTU\JAN23\dtu_MLops_answers\wandb\run-20230108_222946-fj0aze79\files\wandb-summary.json
